"FID","TURN","source","target"
"25_NLP_13_A_conv.json","10","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {propose; neutral_to_information; propose; deny_to_try}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Starting insulin does not necessarily signify limited treatment options but represents just one of many treatment strategies available for managing diabetes.
Client: I see, but is it safe to manage my current blood sugar level of 10 mmol/L through exercise and dietary changes alone, and when should I consider reassessing?
Counselor: Managing blood sugar levels around 10 mmol/L through lifestyle changes alone can be challenging, so considering insulin might be necessary if those modifications are not enough.
Client: I am not ready to try insulin just yet.
Answer: ","ask_concerns"
"25_NLP_13_A_conv.json","12","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {propose; deny_to_try; ask_concerns; deny_to_try}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Managing blood sugar levels around 10 mmol/L through lifestyle changes alone can be challenging, so considering insulin might be necessary if those modifications are not enough.
Client: I am not ready to try insulin just yet.
Counselor: What concerns do you have about starting insulin?
Client: I'm worried about the potential side effects and the long-term commitment.
Answer: ","offer_relief"
"25_NLP_13_A_conv.json","14","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {ask_concerns; deny_to_try; offer_relief; deny_to_try}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: What concerns do you have about starting insulin?
Client: I'm worried about the potential side effects and the long-term commitment.
Counselor: It's understandable to have concerns, but many people find insulin to be manageable and effective with minimal side effects.
Client: I still don't feel comfortable starting insulin at this time.
Answer: ","support"
"25_NLP_13_A_conv.json","16","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {offer_relief; deny_to_try; support; thank}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: It's understandable to have concerns, but many people find insulin to be manageable and effective with minimal side effects.
Client: I still don't feel comfortable starting insulin at this time.
Counselor: I understand your hesitation, and it's important to feel comfortable with your treatment plan; let's continue to monitor your blood sugar levels closely and revisit the option if necessary.
Client: Thank you for understanding my concerns.
Answer: ","thank"
"25_NLP_13_A_conv.json","18","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {support; thank; thank; request_information}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: I understand your hesitation, and it's important to feel comfortable with your treatment plan; let's continue to monitor your blood sugar levels closely and revisit the option if necessary.
Client: Thank you for understanding my concerns.
Counselor: Thank you for sharing your thoughts with me.
Client: Is it safe to manage my current blood sugar level of 10 mmol/L through exercise and dietary changes alone, and when should I consider reassessing?
Answer: ","ask_about_consequence"
"25_NLP_13_A_conv.json","20","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {thank; request_information; ask_about_consequence; affirm}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Thank you for sharing your thoughts with me.
Client: Is it safe to manage my current blood sugar level of 10 mmol/L through exercise and dietary changes alone, and when should I consider reassessing?
Counselor: Have you noticed any significant changes in your blood sugar levels with just exercise and dietary changes?
Client: Yes, but I'm still concerned if it's enough to maintain safe levels.
Answer: ","offer_relief"
"63_NLP_38_A_conv.json","1","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {[CONVSTART]}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: 
Answer: ","greet"
"63_NLP_38_A_conv.json","3","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {greet; greet}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Hi there! Good afternoon!
Client: Good afternoon!
Answer: ","propose"
"63_NLP_38_A_conv.json","5","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {greet; greet; propose; request_information}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Hi there! Good afternoon!
Client: Good afternoon!
Counselor: Considering that insulin has shown to significantly improve hbA1c levels and better control blood glucose, would you be open to trying it to manage your diabetes more effectively?
Client: Why haven't my HbA1C levels improved despite my efforts?
Answer: ","logical_appeal"
"63_NLP_38_A_conv.json","7","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {propose; request_information; logical_appeal; request_information}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Considering that insulin has shown to significantly improve hbA1c levels and better control blood glucose, would you be open to trying it to manage your diabetes more effectively?
Client: Why haven't my HbA1C levels improved despite my efforts?
Counselor: While diet and exercise are crucial, sometimes they aren't enough on their own to manage extremely high or unresponsive blood sugar levels, which is where insulin can make a significant difference.
Client: Can I avoid insulin injections through discipline and exercise?
Answer: ","logical_appeal"
"63_NLP_38_A_conv.json","9","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {logical_appeal; request_information; logical_appeal; request_information}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: While diet and exercise are crucial, sometimes they aren't enough on their own to manage extremely high or unresponsive blood sugar levels, which is where insulin can make a significant difference.
Client: Can I avoid insulin injections through discipline and exercise?
Counselor: While discipline and exercise are essential, in cases where blood sugar levels remain extremely high, insulin might still be necessary to achieve proper control.
Client: How does my limited pancreatic function affect my blood sugar control?
Answer: ","provide_information"
"63_NLP_38_A_conv.json","11","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {logical_appeal; request_information; provide_information; deny_to_try}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: While discipline and exercise are essential, in cases where blood sugar levels remain extremely high, insulin might still be necessary to achieve proper control.
Client: How does my limited pancreatic function affect my blood sugar control?
Counselor: Limited pancreatic function means your body may not produce enough insulin on its own, which can make it difficult to manage blood sugar levels effectively without additional insulin.
Client: I still feel hesitant about starting insulin despite understanding its benefits.
Answer: ","offer_relief"
"63_NLP_38_A_conv.json","13","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {provide_information; deny_to_try; offer_relief; deny_to_try}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Limited pancreatic function means your body may not produce enough insulin on its own, which can make it difficult to manage blood sugar levels effectively without additional insulin.
Client: I still feel hesitant about starting insulin despite understanding its benefits.
Counselor: I understand your hesitation, but remember that proper adherence to insulin schedules and regular monitoring can help manage any potential side effects and significantly improve your overall health.
Client: I'm not ready to start insulin yet.
Answer: ","emotion_appeal"
"63_NLP_38_A_conv.json","15","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {offer_relief; deny_to_try; emotion_appeal; deny_to_try}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: I understand your hesitation, but remember that proper adherence to insulin schedules and regular monitoring can help manage any potential side effects and significantly improve your overall health.
Client: I'm not ready to start insulin yet.
Counselor: I understand your hesitation, but starting insulin could be a crucial step towards significantly improving your health and quality of life.
Client: I appreciate your insights, but I'm still not ready to start insulin.
Answer: ","emotion_appeal"
"63_NLP_38_A_conv.json","17","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {emotion_appeal; deny_to_try; emotion_appeal; deny_to_try}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: I understand your hesitation, but starting insulin could be a crucial step towards significantly improving your health and quality of life.
Client: I appreciate your insights, but I'm still not ready to start insulin.
Counselor: I understand your feelings, but taking this step could mean a healthier future and more time with your loved ones.
Client: I still don't feel ready to try insulin at this point.
Answer: ","ask_concerns"
"63_NLP_38_A_conv.json","19","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {emotion_appeal; deny_to_try; ask_concerns; deny_to_try}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: I understand your feelings, but taking this step could mean a healthier future and more time with your loved ones.
Client: I still don't feel ready to try insulin at this point.
Counselor: What are your main concerns about starting insulin?
Client: I'm worried about side effects and the commitment required for insulin injections.
Answer: ","offer_relief"
"63_NLP_38_A_conv.json","21","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {ask_concerns; deny_to_try; offer_relief; deny_to_try}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: What are your main concerns about starting insulin?
Client: I'm worried about side effects and the commitment required for insulin injections.
Counselor: It's completely understandable to feel that way, but many people find that with proper guidance and regular monitoring, the side effects can be managed effectively, making the transition smoother than expected.
Client: I understand your point, but I still don't feel comfortable starting insulin injections.
Answer: ","emotion_appeal"
"57_NLP_34_A_conv.json","1","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {[CONVSTART]}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: 
Answer: ","greet"
"57_NLP_34_A_conv.json","3","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {greet; greet}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Hi there! Good afternoon!
Client: Hello, good afternoon!
Answer: ","propose"
"57_NLP_34_A_conv.json","5","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {greet; greet; propose; request_information}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Hi there! Good afternoon!
Client: Hello, good afternoon!
Counselor: Have you considered trying insulin to achieve better blood sugar control, especially since it can be more effective when oral medications aren't enough?
Client: Will my medication be reduced after starting insulin?
Answer: ","provide_insulin_information"
"57_NLP_34_A_conv.json","7","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {propose; request_information; provide_insulin_information; express_interest}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Have you considered trying insulin to achieve better blood sugar control, especially since it can be more effective when oral medications aren't enough?
Client: Will my medication be reduced after starting insulin?
Counselor: Yes, starting insulin often allows for a reduction in oral medications once your blood sugar levels are stabilized.
Client: What are the possible side effects of insulin?
Answer: ","provide_insulin_information"
"57_NLP_34_A_conv.json","9","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {provide_insulin_information; express_interest; provide_insulin_information; request_information}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Yes, starting insulin often allows for a reduction in oral medications once your blood sugar levels are stabilized.
Client: What are the possible side effects of insulin?
Counselor: Potential side effects of insulin may include hypoglycemia, weight gain, and, in rare cases, allergic reactions or skin issues.
Client: How effective is insulin in controlling blood sugar and will I need to commit to it long-term?
Answer: ","logical_appeal"
"57_NLP_34_A_conv.json","11","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {provide_insulin_information; request_information; logical_appeal; neutral_to_information}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Potential side effects of insulin may include hypoglycemia, weight gain, and, in rare cases, allergic reactions or skin issues.
Client: How effective is insulin in controlling blood sugar and will I need to commit to it long-term?
Counselor: Insulin is highly effective in managing diabetes and significantly reduces complications, which makes it a worthwhile long-term commitment if oral medications alone aren't sufficient.
Client: I see.
Answer: ","logical_appeal"
"57_NLP_34_A_conv.json","13","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {logical_appeal; neutral_to_information; logical_appeal; request_information}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Insulin is highly effective in managing diabetes and significantly reduces complications, which makes it a worthwhile long-term commitment if oral medications alone aren't sufficient.
Client: I see.
Counselor: Given that diabetes progresses and the body's insulin production can decrease over time, insulin might become necessary to achieve optimal blood sugar control.
Client: Could you tell me more about the potential weight gain from insulin?
Answer: ","provide_insulin_information"
"57_NLP_34_A_conv.json","15","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {logical_appeal; request_information; provide_insulin_information; neutral_to_information}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Given that diabetes progresses and the body's insulin production can decrease over time, insulin might become necessary to achieve optimal blood sugar control.
Client: Could you tell me more about the potential weight gain from insulin?
Counselor: Weight gain from insulin use can occur because insulin helps the body store more glucose, which can lead to increased body fat, but this can be managed with a balanced diet and regular exercise.
Client: That's good to know about managing weight gain with diet and exercise.
Answer: ","propose"
"57_NLP_34_A_conv.json","17","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {provide_insulin_information; neutral_to_information; propose; deny_to_try}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Weight gain from insulin use can occur because insulin helps the body store more glucose, which can lead to increased body fat, but this can be managed with a balanced diet and regular exercise.
Client: That's good to know about managing weight gain with diet and exercise.
Counselor: Considering the natural progression of diabetes and the decreased effectiveness of oral medications over time, trying insulin could be a beneficial step for you.
Client: I'm still hesitant about starting insulin despite understanding its benefits.
Answer: ","emotion_appeal"
"57_NLP_34_A_conv.json","19","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {propose; deny_to_try; emotion_appeal; deny_to_try}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Considering the natural progression of diabetes and the decreased effectiveness of oral medications over time, trying insulin could be a beneficial step for you.
Client: I'm still hesitant about starting insulin despite understanding its benefits.
Counselor: I understand your hesitation, but think about how much better you'll feel and how you can prevent complications like vision problems and poor wound healing by managing your blood sugar more effectively with insulin.
Client: I'm still not sure; I need more time to think about it.
Answer: ","offer_relief"
"57_NLP_34_A_conv.json","21","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {emotion_appeal; deny_to_try; offer_relief; thank}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: I understand your hesitation, but think about how much better you'll feel and how you can prevent complications like vision problems and poor wound healing by managing your blood sugar more effectively with insulin.
Client: I'm still not sure; I need more time to think about it.
Counselor: Take all the time you need to make the best decision for your health.
Client: Thank you for understanding and giving me the time to think it over.
Answer: ","support"
"50_NLP_30_B_conv.json","1","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {[CONVSTART]}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: 
Answer: ","greet"
"50_NLP_30_B_conv.json","3","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {greet; request_information}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Hello, thank you for seeing me today.
Client: Can you provide more information on the benefits and risks of starting insulin injections?
Answer: ","provide_insulin_information"
"50_NLP_30_B_conv.json","5","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {greet; request_information; provide_insulin_information; request_information}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Hello, thank you for seeing me today.
Client: Can you provide more information on the benefits and risks of starting insulin injections?
Counselor: Starting insulin injections can significantly improve blood sugar control and reduce the risk of diabetes-related complications, and while there are concerns such as fear of low blood sugar, these can be managed by adjusting insulin dosage and maintaining regular monitoring.
Client: Is there a way to simplify my current medication regimen to make it easier to manage?
Answer: ","propose"
"50_NLP_30_B_conv.json","7","Question: What dialog act must the Counselor use from the list of acts and their definitions given below? The last few acts were {provide_insulin_information; request_information; propose; request_information}
List of acts are ""greet; thank; general_agreement; neutral_to_information; counter_information; chitchat; acknowledge; closing; end_conversation; request_information; provide_information; express_interest; provide_insulin_information; ask_concerns; propose; personal_related_inquiry; task_related_inquiry; logical_appeal; emotion_appeal; credibility_appeal; ask_about_consequence; ask_about_antecedent; ask_for_confirmation; suggest_a_solution; suggest_a_reason; express_concern; offer_relief; sympathize; support; amplify_excitement; motivate; compliment""?
Conversation: Counselor: Starting insulin injections can significantly improve blood sugar control and reduce the risk of diabetes-related complications, and while there are concerns such as fear of low blood sugar, these can be managed by adjusting insulin dosage and maintaining regular monitoring.
Client: Is there a way to simplify my current medication regimen to make it easier to manage?
Counselor: One way to simplify your regimen and effectively manage your diabetes might be to try insulin, as it can offer more precise control over your blood sugar levels.
Client: What can I do to prevent my blood sugar from dropping to very low levels in the morning?
Answer: ","suggest_a_solution"
